year,month,variable,parameter,greenhouse_gas_concentration,unit
1997,12,nitrous_oxide,seasonal_adjusted_mean,312.63054313268594,ppb
1997,12,nitrous_oxide,trend,312.2812234496272,ppb
1998,1,nitrous_oxide,mean,313.2,ppb
1998,1,nitrous_oxide,mean_fitted,313.2,ppb
1998,1,nitrous_oxide,seasonal_adjusted_mean,312.9951449545911,ppb
1998,1,nitrous_oxide,trend,312.35326492151313,ppb
1998,2,nitrous_oxide,mean,312.5,ppb
1998,2,nitrous_oxide,mean_fitted,312.5,ppb
1998,2,nitrous_oxide,seasonal_adjusted_mean,312.5447004887429,ppb
1998,2,nitrous_oxide,trend,312.425306393399,ppb
1998,3,nitrous_oxide,mean,312.6,ppb
1998,3,nitrous_oxide,mean_fitted,312.6,ppb
1998,3,nitrous_oxide,seasonal_adjusted_mean,312.707800655011,ppb
1998,3,nitrous_oxide,trend,312.49734786528495,ppb
1998,4,nitrous_oxide,mean,312.7,ppb
1998,4,nitrous_oxide,mean_fitted,312.7,ppb
1998,4,nitrous_oxide,seasonal_adjusted_mean,312.89667370198237,ppb
1998,4,nitrous_oxide,trend,312.56938933717083,ppb
1998,5,nitrous_oxide,mean,312.4,ppb
1998,5,nitrous_oxide,mean_fitted,312.4,ppb
1998,5,nitrous_oxide,seasonal_adjusted_mean,312.3295616695253,ppb
1998,5,nitrous_oxide,trend,312.63950387997687,ppb
1998,6,nitrous_oxide,mean,312.7,ppb
1998,6,nitrous_oxide,mean_fitted,312.7,ppb
1998,6,nitrous_oxide,seasonal_adjusted_mean,312.95569469514334,ppb
1998,6,nitrous_oxide,trend,312.70961842278297,ppb
1998,7,nitrous_oxide,mean,313.3,ppb
1998,7,nitrous_oxide,mean_fitted,313.3,ppb
1998,7,nitrous_oxide,seasonal_adjusted_mean,313.3346460195651,ppb
1998,7,nitrous_oxide,trend,312.779732965589,ppb
1998,8,nitrous_oxide,mean,312.8,ppb
1998,8,nitrous_oxide,mean_fitted,312.8,ppb
1998,8,nitrous_oxide,seasonal_adjusted_mean,312.6865637178552,ppb
1998,8,nitrous_oxide,trend,312.8498475083951,ppb
1998,9,nitrous_oxide,mean,313,ppb
1998,9,nitrous_oxide,mean_fitted,313,ppb
1998,9,nitrous_oxide,seasonal_adjusted_mean,312.9702073543004,ppb
1998,9,nitrous_oxide,trend,312.91996205120114,ppb
1998,10,nitrous_oxide,mean,313,ppb
1998,10,nitrous_oxide,mean_fitted,313,ppb
1998,10,nitrous_oxide,seasonal_adjusted_mean,312.9860286104818,ppb
1998,10,nitrous_oxide,trend,312.9753681544419,ppb
1998,11,nitrous_oxide,mean,313,ppb
1998,11,nitrous_oxide,mean_fitted,313,ppb
1998,11,nitrous_oxide,seasonal_adjusted_mean,312.9609666966468,ppb
1998,11,nitrous_oxide,trend,313.03077425768276,ppb
1998,12,nitrous_oxide,mean,313.2,ppb
1998,12,nitrous_oxide,mean_fitted,313.2,ppb
1998,12,nitrous_oxide,seasonal_adjusted_mean,313.02624200877256,ppb
1998,12,nitrous_oxide,trend,313.08618036092355,ppb
1999,1,nitrous_oxide,mean,312.9,ppb
1999,1,nitrous_oxide,mean_fitted,312.9,ppb
1999,1,nitrous_oxide,seasonal_adjusted_mean,312.6942757132851,ppb
1999,1,nitrous_oxide,trend,313.1415864641644,ppb
1999,2,nitrous_oxide,mean,313.1,ppb
1999,2,nitrous_oxide,mean_fitted,313.1,ppb
1999,2,nitrous_oxide,seasonal_adjusted_mean,313.14454336439894,ppb
1999,2,nitrous_oxide,trend,313.1969925674052,ppb
1999,3,nitrous_oxide,mean,313.2,ppb
1999,3,nitrous_oxide,mean_fitted,313.2,ppb
1999,3,nitrous_oxide,seasonal_adjusted_mean,313.3098111843973,ppb
1999,3,nitrous_oxide,trend,313.25335248864513,ppb
1999,4,nitrous_oxide,mean,313.1,ppb
1999,4,nitrous_oxide,mean_fitted,313.1,ppb
1999,4,nitrous_oxide,seasonal_adjusted_mean,313.2954510281115,ppb
1999,4,nitrous_oxide,trend,313.30971240988504,ppb
1999,5,nitrous_oxide,mean,314.1,ppb
1999,5,nitrous_oxide,mean_fitted,314.1,ppb
1999,5,nitrous_oxide,seasonal_adjusted_mean,314.04716498301394,ppb
1999,5,nitrous_oxide,trend,313.366072331125,ppb
1999,6,nitrous_oxide,mean,312.7,ppb
1999,6,nitrous_oxide,mean_fitted,312.7,ppb
1999,6,nitrous_oxide,seasonal_adjusted_mean,312.95214599015816,ppb
1999,6,nitrous_oxide,trend,313.4224322523649,ppb
1999,7,nitrous_oxide,mean,312.9,ppb
1999,7,nitrous_oxide,mean_fitted,312.9,ppb
1999,7,nitrous_oxide,seasonal_adjusted_mean,312.940758326438,ppb
1999,7,nitrous_oxide,trend,313.47879217360486,ppb
1999,8,nitrous_oxide,mean,314.5,ppb
1999,8,nitrous_oxide,mean_fitted,314.5,ppb
1999,8,nitrous_oxide,seasonal_adjusted_mean,314.3841591453391,ppb
1999,8,nitrous_oxide,trend,313.53634162829593,ppb
1999,9,nitrous_oxide,mean,313.1,ppb
1999,9,nitrous_oxide,mean_fitted,313.1,ppb
1999,9,nitrous_oxide,seasonal_adjusted_mean,313.06081473642513,ppb
1999,9,nitrous_oxide,trend,313.59389108298706,ppb
1999,10,nitrous_oxide,mean,313.2,ppb
1999,10,nitrous_oxide,mean_fitted,313.2,ppb
1999,10,nitrous_oxide,seasonal_adjusted_mean,313.1908627418863,ppb
1999,10,nitrous_oxide,trend,313.6514405376781,ppb
1999,11,nitrous_oxide,mean,313.4,ppb
1999,11,nitrous_oxide,mean_fitted,313.4,ppb
1999,11,nitrous_oxide,seasonal_adjusted_mean,313.3490551354411,ppb
1999,11,nitrous_oxide,trend,313.70898999236925,ppb
1999,12,nitrous_oxide,mean,313.5,ppb
1999,12,nitrous_oxide,mean_fitted,313.5,ppb
1999,12,nitrous_oxide,seasonal_adjusted_mean,313.3196649970772,ppb
1999,12,nitrous_oxide,trend,313.7665394470603,ppb
2000,1,nitrous_oxide,mean,313.9,ppb
2000,1,nitrous_oxide,mean_fitted,313.9,ppb
2000,1,nitrous_oxide,seasonal_adjusted_mean,313.6945923100553,ppb
2000,1,nitrous_oxide,trend,313.8238948961716,ppb
2000,2,nitrous_oxide,mean,NA,ppb
2000,2,nitrous_oxide,mean_fitted,313.8,ppb
2000,2,nitrous_oxide,seasonal_adjusted_mean,313.844687243483,ppb
2000,2,nitrous_oxide,trend,313.881250345283,ppb
2000,3,nitrous_oxide,mean,313.7,ppb
2000,3,nitrous_oxide,mean_fitted,313.7,ppb
2000,3,nitrous_oxide,seasonal_adjusted_mean,313.8131152519137,ppb
2000,3,nitrous_oxide,trend,313.9386057943943,ppb
2000,4,nitrous_oxide,mean,NA,ppb
2000,4,nitrous_oxide,mean_fitted,313.8,ppb
2000,4,nitrous_oxide,seasonal_adjusted_mean,313.9930738957716,ppb
2000,4,nitrous_oxide,trend,313.99596124350563,ppb
2000,5,nitrous_oxide,mean,314,ppb
2000,5,nitrous_oxide,mean_fitted,314,ppb
2000,5,nitrous_oxide,seasonal_adjusted_mean,313.97359373114915,ppb
2000,5,nitrous_oxide,trend,314.05331669261693,ppb
2000,6,nitrous_oxide,mean,NA,ppb
2000,6,nitrous_oxide,mean_fitted,314.3,ppb
2000,6,nitrous_oxide,seasonal_adjusted_mean,314.54762754631696,ppb
2000,6,nitrous_oxide,trend,314.1142656501538,ppb
2000,7,nitrous_oxide,mean,NA,ppb
2000,7,nitrous_oxide,mean_fitted,314.5,ppb
2000,7,nitrous_oxide,seasonal_adjusted_mean,314.5516630625728,ppb
2000,7,nitrous_oxide,trend,314.1752146076907,ppb
2000,8,nitrous_oxide,mean,314.6,ppb
2000,8,nitrous_oxide,mean_fitted,314.6,ppb
2000,8,nitrous_oxide,seasonal_adjusted_mean,314.46633098136317,ppb
2000,8,nitrous_oxide,trend,314.2361635652275,ppb
2000,9,nitrous_oxide,mean,314.5,ppb
2000,9,nitrous_oxide,mean_fitted,314.5,ppb
2000,9,nitrous_oxide,seasonal_adjusted_mean,314.4482563602785,ppb
2000,9,nitrous_oxide,trend,314.2971125227644,ppb
2000,10,nitrous_oxide,mean,314.6,ppb
2000,10,nitrous_oxide,mean_fitted,314.6,ppb
2000,10,nitrous_oxide,seasonal_adjusted_mean,314.60566766904657,ppb
2000,10,nitrous_oxide,trend,314.3580614803013,ppb
2000,11,nitrous_oxide,mean,314.7,ppb
2000,11,nitrous_oxide,mean_fitted,314.7,ppb
2000,11,nitrous_oxide,seasonal_adjusted_mean,314.62817353398736,ppb
2000,11,nitrous_oxide,trend,314.4188420656229,ppb
2000,12,nitrous_oxide,mean,315.3,ppb
2000,12,nitrous_oxide,mean_fitted,315.3,ppb
2000,12,nitrous_oxide,seasonal_adjusted_mean,315.1055628590518,ppb
2000,12,nitrous_oxide,trend,314.47962265094463,ppb
2001,1,nitrous_oxide,mean,315.1,ppb
2001,1,nitrous_oxide,mean_fitted,315.1,ppb
2001,1,nitrous_oxide,seasonal_adjusted_mean,314.89483750891065,ppb
2001,1,nitrous_oxide,trend,314.5404032362663,ppb
2001,2,nitrous_oxide,mean,314.7,ppb
2001,2,nitrous_oxide,mean_fitted,314.7,ppb
2001,2,nitrous_oxide,seasonal_adjusted_mean,314.73997135347463,ppb
2001,2,nitrous_oxide,trend,314.601183821588,ppb
2001,3,nitrous_oxide,mean,314.4,ppb
2001,3,nitrous_oxide,mean_fitted,314.4,ppb
2001,3,nitrous_oxide,seasonal_adjusted_mean,314.51657977927584,ppb
2001,3,nitrous_oxide,trend,314.66196440690965,ppb
2001,4,nitrous_oxide,mean,314.2,ppb
2001,4,nitrous_oxide,mean_fitted,314.2,ppb
2001,4,nitrous_oxide,seasonal_adjusted_mean,314.3859363891294,ppb
2001,4,nitrous_oxide,trend,314.7128778243688,ppb
2001,5,nitrous_oxide,mean,314.3,ppb
2001,5,nitrous_oxide,mean_fitted,314.3,ppb
2001,5,nitrous_oxide,seasonal_adjusted_mean,314.31953475843443,ppb
2001,5,nitrous_oxide,trend,314.76379124182785,ppb
2001,6,nitrous_oxide,mean,314.4,ppb
2001,6,nitrous_oxide,mean_fitted,314.4,ppb
2001,6,nitrous_oxide,seasonal_adjusted_mean,314.6297058264103,ppb
2001,6,nitrous_oxide,trend,314.814704659287,ppb
2001,7,nitrous_oxide,mean,314.5,ppb
2001,7,nitrous_oxide,mean_fitted,314.5,ppb
2001,7,nitrous_oxide,seasonal_adjusted_mean,314.5675043280902,ppb
2001,7,nitrous_oxide,trend,314.86561807674605,ppb
2001,8,nitrous_oxide,mean,314.6,ppb
2001,8,nitrous_oxide,mean_fitted,314.6,ppb
2001,8,nitrous_oxide,seasonal_adjusted_mean,314.4548921946998,ppb
2001,8,nitrous_oxide,trend,314.9165314942052,ppb
2001,9,nitrous_oxide,mean,315.2,ppb
2001,9,nitrous_oxide,mean_fitted,315.2,ppb
2001,9,nitrous_oxide,seasonal_adjusted_mean,315.1288353327625,ppb
2001,9,nitrous_oxide,trend,314.96091971057405,ppb
2001,10,nitrous_oxide,mean,315,ppb
2001,10,nitrous_oxide,mean_fitted,315,ppb
2001,10,nitrous_oxide,seasonal_adjusted_mean,315.04002572738466,ppb
2001,10,nitrous_oxide,trend,315.0053079269429,ppb
2001,11,nitrous_oxide,mean,315.3,ppb
2001,11,nitrous_oxide,mean_fitted,315.3,ppb
2001,11,nitrous_oxide,seasonal_adjusted_mean,315.2079465439105,ppb
2001,11,nitrous_oxide,trend,315.04969614331185,ppb
2001,12,nitrous_oxide,mean,315.3,ppb
2001,12,nitrous_oxide,mean_fitted,315.3,ppb
2001,12,nitrous_oxide,seasonal_adjusted_mean,315.07853775195514,ppb
2001,12,nitrous_oxide,trend,315.0940843596807,ppb
2002,1,nitrous_oxide,mean,315.6,ppb
2002,1,nitrous_oxide,mean_fitted,315.6,ppb
2002,1,nitrous_oxide,seasonal_adjusted_mean,315.399282021592,ppb
2002,1,nitrous_oxide,trend,315.1384725760496,ppb
2002,2,nitrous_oxide,mean,315.4,ppb
2002,2,nitrous_oxide,mean_fitted,315.4,ppb
2002,2,nitrous_oxide,seasonal_adjusted_mean,315.43190808991665,ppb
2002,2,nitrous_oxide,trend,315.1908902885609,ppb
2002,3,nitrous_oxide,mean,315.8,ppb
2002,3,nitrous_oxide,mean_fitted,315.8,ppb
2002,3,nitrous_oxide,seasonal_adjusted_mean,315.9342951891916,ppb
2002,3,nitrous_oxide,trend,315.24330800107225,ppb
2002,4,nitrous_oxide,mean,315.3,ppb
2002,4,nitrous_oxide,mean_fitted,315.3,ppb
2002,4,nitrous_oxide,seasonal_adjusted_mean,315.493895519026,ppb
2002,4,nitrous_oxide,trend,315.29572571358364,ppb
2002,5,nitrous_oxide,mean,315.5,ppb
2002,5,nitrous_oxide,mean_fitted,315.5,ppb
2002,5,nitrous_oxide,seasonal_adjusted_mean,315.6010209361896,ppb
2002,5,nitrous_oxide,trend,315.34814342609496,ppb
2002,6,nitrous_oxide,mean,NA,ppb
2002,6,nitrous_oxide,mean_fitted,315.5,ppb
2002,6,nitrous_oxide,seasonal_adjusted_mean,315.7213129444664,ppb
2002,6,nitrous_oxide,trend,315.4005611386063,ppb
2002,7,nitrous_oxide,mean,315.5,ppb
2002,7,nitrous_oxide,mean_fitted,315.5,ppb
2002,7,nitrous_oxide,seasonal_adjusted_mean,315.6105141690831,ppb
2002,7,nitrous_oxide,trend,315.4656409149179,ppb
2002,8,nitrous_oxide,mean,315.2,ppb
2002,8,nitrous_oxide,mean_fitted,315.2,ppb
2002,8,nitrous_oxide,seasonal_adjusted_mean,315.11987656608784,ppb
2002,8,nitrous_oxide,trend,315.53072069122953,ppb
2002,9,nitrous_oxide,mean,315.3,ppb
2002,9,nitrous_oxide,mean_fitted,315.3,ppb
2002,9,nitrous_oxide,seasonal_adjusted_mean,315.20497943691953,ppb
2002,9,nitrous_oxide,trend,315.59580046754115,ppb
2002,10,nitrous_oxide,mean,315.3,ppb
2002,10,nitrous_oxide,mean_fitted,315.3,ppb
2002,10,nitrous_oxide,seasonal_adjusted_mean,315.31838222985266,ppb
2002,10,nitrous_oxide,trend,315.6608802438528,ppb
2002,11,nitrous_oxide,mean,315.3,ppb
2002,11,nitrous_oxide,mean_fitted,315.3,ppb
2002,11,nitrous_oxide,seasonal_adjusted_mean,315.1649491684044,ppb
2002,11,nitrous_oxide,trend,315.7259600201644,ppb
2002,12,nitrous_oxide,mean,NA,ppb
2002,12,nitrous_oxide,mean_fitted,315.3,ppb
2002,12,nitrous_oxide,seasonal_adjusted_mean,314.95311509093267,ppb
2002,12,nitrous_oxide,trend,315.79872832680485,ppb
2003,1,nitrous_oxide,mean,315.4,ppb
2003,1,nitrous_oxide,mean_fitted,315.4,ppb
2003,1,nitrous_oxide,seasonal_adjusted_mean,315.1751155946206,ppb
2003,1,nitrous_oxide,trend,315.8714966334453,ppb
2003,2,nitrous_oxide,mean,315.4,ppb
2003,2,nitrous_oxide,mean_fitted,315.4,ppb
2003,2,nitrous_oxide,seasonal_adjusted_mean,315.41750882821043,ppb
2003,2,nitrous_oxide,trend,315.9442649400858,ppb
2003,3,nitrous_oxide,mean,315.2,ppb
2003,3,nitrous_oxide,mean_fitted,315.2,ppb
2003,3,nitrous_oxide,seasonal_adjusted_mean,315.37376051250766,ppb
2003,3,nitrous_oxide,trend,316.01703324672627,ppb
2003,4,nitrous_oxide,mean,316.1,ppb
2003,4,nitrous_oxide,mean_fitted,316.1,ppb
2003,4,nitrous_oxide,seasonal_adjusted_mean,316.24216598490534,ppb
2003,4,nitrous_oxide,trend,316.0898015533667,ppb
2003,5,nitrous_oxide,mean,315.8,ppb
2003,5,nitrous_oxide,mean_fitted,315.8,ppb
2003,5,nitrous_oxide,seasonal_adjusted_mean,315.9811526661035,ppb
2003,5,nitrous_oxide,trend,316.16801383099533,ppb
2003,6,nitrous_oxide,mean,316,ppb
2003,6,nitrous_oxide,mean_fitted,316,ppb
2003,6,nitrous_oxide,seasonal_adjusted_mean,316.28998073052355,ppb
2003,6,nitrous_oxide,trend,316.24622610862394,ppb
2003,7,nitrous_oxide,mean,316.2,ppb
2003,7,nitrous_oxide,mean_fitted,316.2,ppb
2003,7,nitrous_oxide,seasonal_adjusted_mean,316.29506198403277,ppb
2003,7,nitrous_oxide,trend,316.32443838625255,ppb
2003,8,nitrous_oxide,mean,316.6,ppb
2003,8,nitrous_oxide,mean_fitted,316.6,ppb
2003,8,nitrous_oxide,seasonal_adjusted_mean,316.6115136773055,ppb
2003,8,nitrous_oxide,trend,316.40265066388116,ppb
2003,9,nitrous_oxide,mean,317,ppb
2003,9,nitrous_oxide,mean_fitted,317,ppb
2003,9,nitrous_oxide,seasonal_adjusted_mean,316.87597762066895,ppb
2003,9,nitrous_oxide,trend,316.48086294150977,ppb
2003,10,nitrous_oxide,mean,316.5,ppb
2003,10,nitrous_oxide,mean_fitted,316.5,ppb
2003,10,nitrous_oxide,seasonal_adjusted_mean,316.49363458465416,ppb
2003,10,nitrous_oxide,trend,316.5686517940824,ppb
2003,11,nitrous_oxide,mean,316.9,ppb
2003,11,nitrous_oxide,mean_fitted,316.9,ppb
2003,11,nitrous_oxide,seasonal_adjusted_mean,316.75666907689487,ppb
2003,11,nitrous_oxide,trend,316.6564406466551,ppb
2003,12,nitrous_oxide,mean,317.2,ppb
2003,12,nitrous_oxide,mean_fitted,317.2,ppb
2003,12,nitrous_oxide,seasonal_adjusted_mean,316.7466188620073,ppb
2003,12,nitrous_oxide,trend,316.74422949922774,ppb
2004,1,nitrous_oxide,mean,317.3,ppb
2004,1,nitrous_oxide,mean_fitted,317.3,ppb
2004,1,nitrous_oxide,seasonal_adjusted_mean,317.0187310862845,ppb
2004,1,nitrous_oxide,trend,316.8320183518004,ppb
2004,2,nitrous_oxide,mean,316.9,ppb
2004,2,nitrous_oxide,mean_fitted,316.9,ppb
2004,2,nitrous_oxide,seasonal_adjusted_mean,316.9022431037677,ppb
2004,2,nitrous_oxide,trend,316.91980720437306,ppb
2004,3,nitrous_oxide,mean,317,ppb
2004,3,nitrous_oxide,mean_fitted,317,ppb
2004,3,nitrous_oxide,seasonal_adjusted_mean,317.21546488346286,ppb
2004,3,nitrous_oxide,trend,317.01964509754396,ppb
2004,4,nitrous_oxide,mean,316.5,ppb
2004,4,nitrous_oxide,mean_fitted,316.5,ppb
2004,4,nitrous_oxide,seasonal_adjusted_mean,316.5944498150438,ppb
2004,4,nitrous_oxide,trend,317.1194829907148,ppb
2004,5,nitrous_oxide,mean,317.1,ppb
2004,5,nitrous_oxide,mean_fitted,317.1,ppb
2004,5,nitrous_oxide,seasonal_adjusted_mean,317.33372658694105,ppb
2004,5,nitrous_oxide,trend,317.2193208838857,ppb
2004,6,nitrous_oxide,mean,317.1,ppb
2004,6,nitrous_oxide,mean_fitted,317.1,ppb
2004,6,nitrous_oxide,seasonal_adjusted_mean,317.4886651495565,ppb
2004,6,nitrous_oxide,trend,317.31915877705654,ppb
2004,7,nitrous_oxide,mean,317.2,ppb
2004,7,nitrous_oxide,mean_fitted,317.2,ppb
2004,7,nitrous_oxide,seasonal_adjusted_mean,317.2776475593144,ppb
2004,7,nitrous_oxide,trend,317.41899667022744,ppb
2004,8,nitrous_oxide,mean,317.7,ppb
2004,8,nitrous_oxide,mean_fitted,317.7,ppb
2004,8,nitrous_oxide,seasonal_adjusted_mean,317.7431839858545,ppb
2004,8,nitrous_oxide,trend,317.525972382666,ppb
2004,9,nitrous_oxide,mean,317.8,ppb
2004,9,nitrous_oxide,mean_fitted,317.8,ppb
2004,9,nitrous_oxide,seasonal_adjusted_mean,317.65852056534834,ppb
2004,9,nitrous_oxide,trend,317.6329480951046,ppb
2004,10,nitrous_oxide,mean,317.9,ppb
2004,10,nitrous_oxide,mean_fitted,317.9,ppb
2004,10,nitrous_oxide,seasonal_adjusted_mean,317.8838990863087,ppb
2004,10,nitrous_oxide,trend,317.73992380754316,ppb
2004,11,nitrous_oxide,mean,318.4,ppb
2004,11,nitrous_oxide,mean_fitted,318.4,ppb
2004,11,nitrous_oxide,seasonal_adjusted_mean,318.2935084062399,ppb
2004,11,nitrous_oxide,trend,317.8468995199818,ppb
2004,12,nitrous_oxide,mean,318.2,ppb
2004,12,nitrous_oxide,mean_fitted,318.2,ppb
2004,12,nitrous_oxide,seasonal_adjusted_mean,317.6880314611268,ppb
2004,12,nitrous_oxide,trend,317.95387523242033,ppb
2005,1,nitrous_oxide,mean,318.1,ppb
2005,1,nitrous_oxide,mean_fitted,318.1,ppb
2005,1,nitrous_oxide,seasonal_adjusted_mean,317.77721693165705,ppb
2005,1,nitrous_oxide,trend,318.06160735677,ppb
2005,2,nitrous_oxide,mean,318.1,ppb
2005,2,nitrous_oxide,mean_fitted,318.1,ppb
2005,2,nitrous_oxide,seasonal_adjusted_mean,318.07319449489177,ppb
2005,2,nitrous_oxide,trend,318.1693394811197,ppb
2005,3,nitrous_oxide,mean,317.9,ppb
2005,3,nitrous_oxide,mean_fitted,317.9,ppb
2005,3,nitrous_oxide,seasonal_adjusted_mean,318.1407996532037,ppb
2005,3,nitrous_oxide,trend,318.2770716054694,ppb
2005,4,nitrous_oxide,mean,318,ppb
2005,4,nitrous_oxide,mean_fitted,318,ppb
2005,4,nitrous_oxide,seasonal_adjusted_mean,318.0878683759854,ppb
2005,4,nitrous_oxide,trend,318.3848037298191,ppb
2005,5,nitrous_oxide,mean,317.9,ppb
2005,5,nitrous_oxide,mean_fitted,317.9,ppb
2005,5,nitrous_oxide,seasonal_adjusted_mean,318.16469327613254,ppb
2005,5,nitrous_oxide,trend,318.4925358541688,ppb
2005,6,nitrous_oxide,mean,317.6,ppb
2005,6,nitrous_oxide,mean_fitted,317.6,ppb
2005,6,nitrous_oxide,seasonal_adjusted_mean,318.06766984209645,ppb
2005,6,nitrous_oxide,trend,318.5915425513463,ppb
2005,7,nitrous_oxide,mean,318,ppb
2005,7,nitrous_oxide,mean_fitted,318,ppb
2005,7,nitrous_oxide,seasonal_adjusted_mean,318.0755833292278,ppb
2005,7,nitrous_oxide,trend,318.6905492485238,ppb
2005,8,nitrous_oxide,mean,318.5,ppb
2005,8,nitrous_oxide,mean_fitted,318.5,ppb
2005,8,nitrous_oxide,seasonal_adjusted_mean,318.53411019084234,ppb
2005,8,nitrous_oxide,trend,318.7895559457013,ppb
2005,9,nitrous_oxide,mean,318.5,ppb
2005,9,nitrous_oxide,mean_fitted,318.5,ppb
2005,9,nitrous_oxide,seasonal_adjusted_mean,318.357175191698,ppb
2005,9,nitrous_oxide,trend,318.88856264287875,ppb
2005,10,nitrous_oxide,mean,319.1,ppb
2005,10,nitrous_oxide,mean_fitted,319.1,ppb
2005,10,nitrous_oxide,seasonal_adjusted_mean,319.0508672420469,ppb
2005,10,nitrous_oxide,trend,318.98756934005627,ppb
2005,11,nitrous_oxide,mean,319.2,ppb
2005,11,nitrous_oxide,mean_fitted,319.2,ppb
2005,11,nitrous_oxide,seasonal_adjusted_mean,319.13070571159125,ppb
2005,11,nitrous_oxide,trend,319.06947071116656,ppb
2005,12,nitrous_oxide,mean,321.1,ppb
2005,12,nitrous_oxide,mean_fitted,321.1,ppb
2005,12,nitrous_oxide,seasonal_adjusted_mean,320.52654009952545,ppb
2005,12,nitrous_oxide,trend,319.1513720822768,ppb
2006,1,nitrous_oxide,mean,319.4,ppb
2006,1,nitrous_oxide,mean_fitted,319.4,ppb
2006,1,nitrous_oxide,seasonal_adjusted_mean,319.03621883731614,ppb
2006,1,nitrous_oxide,trend,319.2332734533871,ppb
2006,2,nitrous_oxide,mean,319.7,ppb
2006,2,nitrous_oxide,mean_fitted,319.7,ppb
2006,2,nitrous_oxide,seasonal_adjusted_mean,319.62024657874656,ppb
2006,2,nitrous_oxide,trend,319.3151748244973,ppb
2006,3,nitrous_oxide,mean,319.2,ppb
2006,3,nitrous_oxide,mean_fitted,319.2,ppb
2006,3,nitrous_oxide,seasonal_adjusted_mean,319.4496273554683,ppb
2006,3,nitrous_oxide,trend,319.3970761956076,ppb
2006,4,nitrous_oxide,mean,320.8,ppb
2006,4,nitrous_oxide,mean_fitted,320.8,ppb
2006,4,nitrous_oxide,seasonal_adjusted_mean,320.91868299094006,ppb
2006,4,nitrous_oxide,trend,319.46539501392334,ppb
2006,5,nitrous_oxide,mean,319.8,ppb
2006,5,nitrous_oxide,mean_fitted,319.8,ppb
2006,5,nitrous_oxide,seasonal_adjusted_mean,320.10116540115973,ppb
2006,5,nitrous_oxide,trend,319.5337138322391,ppb
2006,6,nitrous_oxide,mean,319.4,ppb
2006,6,nitrous_oxide,mean_fitted,319.4,ppb
2006,6,nitrous_oxide,seasonal_adjusted_mean,319.9170851305412,ppb
2006,6,nitrous_oxide,trend,319.60203265055475,ppb
2006,7,nitrous_oxide,mean,320.8,ppb
2006,7,nitrous_oxide,mean_fitted,320.8,ppb
2006,7,nitrous_oxide,seasonal_adjusted_mean,320.90628734098897,ppb
2006,7,nitrous_oxide,trend,319.6703514688705,ppb
2006,8,nitrous_oxide,mean,319.9,ppb
2006,8,nitrous_oxide,mean_fitted,319.9,ppb
2006,8,nitrous_oxide,seasonal_adjusted_mean,319.94023755158014,ppb
2006,8,nitrous_oxide,trend,319.7386702871862,ppb
2006,9,nitrous_oxide,mean,320.6,ppb
2006,9,nitrous_oxide,mean_fitted,320.6,ppb
2006,9,nitrous_oxide,seasonal_adjusted_mean,320.48873011719326,ppb
2006,9,nitrous_oxide,trend,319.79873857933615,ppb
2006,10,nitrous_oxide,mean,320.2,ppb
2006,10,nitrous_oxide,mean_fitted,320.2,ppb
2006,10,nitrous_oxide,seasonal_adjusted_mean,320.11484577909613,ppb
2006,10,nitrous_oxide,trend,319.85880687148614,ppb
2006,11,nitrous_oxide,mean,320.1,ppb
2006,11,nitrous_oxide,mean_fitted,320.1,ppb
2006,11,nitrous_oxide,seasonal_adjusted_mean,320.05213985962973,ppb
2006,11,nitrous_oxide,trend,319.9188751636361,ppb
2006,12,nitrous_oxide,mean,320.5,ppb
2006,12,nitrous_oxide,mean_fitted,320.5,ppb
2006,12,nitrous_oxide,seasonal_adjusted_mean,319.89858247441794,ppb
2006,12,nitrous_oxide,trend,319.97894345578607,ppb
2007,1,nitrous_oxide,mean,321.7,ppb
2007,1,nitrous_oxide,mean_fitted,321.7,ppb
2007,1,nitrous_oxide,seasonal_adjusted_mean,321.2972818253998,ppb
2007,1,nitrous_oxide,trend,320.039011747936,ppb
2007,2,nitrous_oxide,mean,320.2,ppb
2007,2,nitrous_oxide,mean_fitted,320.2,ppb
2007,2,nitrous_oxide,seasonal_adjusted_mean,320.0610260336174,ppb
2007,2,nitrous_oxide,trend,320.0878687253877,ppb
2007,3,nitrous_oxide,mean,319.7,ppb
2007,3,nitrous_oxide,mean_fitted,319.7,ppb
2007,3,nitrous_oxide,seasonal_adjusted_mean,319.93024784977047,ppb
2007,3,nitrous_oxide,trend,320.1367257028393,ppb
2007,4,nitrous_oxide,mean,319.4,ppb
2007,4,nitrous_oxide,mean_fitted,319.4,ppb
2007,4,nitrous_oxide,seasonal_adjusted_mean,319.5334160311726,ppb
2007,4,nitrous_oxide,trend,320.185582680291,ppb
2007,5,nitrous_oxide,mean,319.4,ppb
2007,5,nitrous_oxide,mean_fitted,319.4,ppb
2007,5,nitrous_oxide,seasonal_adjusted_mean,319.68621400902214,ppb
2007,5,nitrous_oxide,trend,320.23443965774266,ppb
2007,6,nitrous_oxide,mean,319.2,ppb
2007,6,nitrous_oxide,mean_fitted,319.2,ppb
2007,6,nitrous_oxide,seasonal_adjusted_mean,319.7152955331922,ppb
2007,6,nitrous_oxide,trend,320.28329663519435,ppb
2007,7,nitrous_oxide,mean,319.8,ppb
2007,7,nitrous_oxide,mean_fitted,319.8,ppb
